,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,0.04409346580505371,0.009952355247904663,0.002069854736328125,0.0003014600416269573,True,,4,2,10,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.551646188120953,0.6324694015204602,0.47952979172869453,0.5018301950944892,0.44664628743529533,0.5224243727799784,0.06476141798776214,294,0.9198485007592972,0.918656058683678,0.925571594903416,0.9097291133864074,0.9197629720872524,0.9187136479640102,0.0051018738970626115
25,0.2483430862426758,0.038132722776820636,0.006343936920166016,0.0016838910470307954,True,,4,2,50,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6565641314848955,0.6498137077451323,0.6156363467926402,0.6039044765346255,0.607332247634187,0.626650182038296,0.02210541820452435,120,0.9770874438402906,0.9842600228519194,0.9813819989529188,0.982837560517008,0.9799479166666667,0.9811029885657607,0.002470313448471877
26,0.4472034931182861,0.05133985397375868,0.00753936767578125,0.0012477710591451802,True,,4,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.649968410611954,0.6498764436064656,0.5517010398791544,0.6044914319225264,0.5844924024240125,0.6081059456888226,0.03807733709284715,184,0.9799571558034779,0.9885487036625412,0.9771112823572161,0.9885638386767999,0.9871087090855981,0.9842579379171268,0.004788522961629129
27,0.9229905128479003,0.0537446896679922,0.014443922042846679,0.002149540087150039,True,,4,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6382661297399683,0.6325428084502813,0.598056818096707,0.6095479826756331,0.560904640035022,0.6078636757995224,0.02770390290765003,186,0.9842478521689253,0.9914269777566959,0.985700699596904,0.9856770833333334,0.982837560517008,0.9859780346745733,0.0029228265978157924
28,0.04938383102416992,0.005795969477393412,0.002712869644165039,0.00025789505717794755,True,,4,5,10,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",0.5760416666666667,0.5361878640532406,0.4472754265967973,0.48233502060557243,0.5060480768510598,0.5095776109546672,0.0441854156647576,329,0.9125967226434527,0.8997013963097582,0.9299897887547273,0.9269445634922543,0.9369791666666667,0.921242327573372,0.013382375577976698
29,0.21066999435424805,0.013382933066387784,0.004926347732543945,0.0007286923449855424,True,,4,5,50,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.6348765741014344,0.621875,0.6151640840426085,0.6324694015204602,0.5650734396542887,0.6138916998637584,0.025432540250867164,166,0.9813836388425078,0.99140625,0.9799744214371121,0.9828120574300485,0.9799571558034779,0.9831067047026292,0.004281800598819368
30,0.42650547027587893,0.017702666526220878,0.00764613151550293,0.0012561994103496203,True,,4,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6618046930315508,0.6325600960638247,0.5748769891303521,0.5805282397141488,0.5487954724560283,0.5997130980791809,0.041259634360077194,201,0.9856848543761868,0.98572460737223,0.9756552121896728,0.9899762788217603,0.9799571558034779,0.9833996217126655,0.005014114393787843
31,0.7979104042053222,0.00777301653772431,0.011994647979736327,0.0004947947684717112,True,,4,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6846754616640486,0.6392608709294946,0.5574756092574688,0.6215215963942541,0.6005604038910397,0.620698788427261,0.04204989311349396,137,0.9885416666666667,0.989987005264705,0.9828125,0.9856848543761868,0.9899736683995669,0.9873999389414252,0.002778728082794832
32,0.05240821838378906,0.006266306528900627,0.0028769969940185547,0.000660375084057208,True,,4,10,10,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",0.545995111029903,0.5297533069937602,0.4596921643501358,0.5641664155189454,0.5252983618719972,0.5249810719529482,0.035390951795223245,286,0.9126727426920997,0.9083333333333333,0.9125967226434527,0.922639890648617,0.8968264645957358,0.9106138307826477,0.008343730931312899
33,0.23728809356689454,0.02065915753950149,0.005549716949462891,7.370603849217191e-05,True,,4,10,50,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.6441008996345887,0.644219997514806,0.5227092234209403,0.6041583810049808,0.560904640035022,0.5952186283220675,0.04755122164728211,209,0.9799479166666667,0.9772131141856927,0.9713551975030942,0.9771112823572161,0.9799479166666667,0.9771150854758673,0.00313801844040757
34,0.4562251567840576,0.07285229234310348,0.008040857315063477,0.001306060418106675,True,,4,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6498137077451323,0.6497474141506256,0.5863954716083737,0.6327087004975053,0.5765205995736205,0.6190371787150515,0.03146542341117824,151,0.9871235140583121,0.9785330404391338,0.9728290783162611,0.9828125,0.9813787904576606,0.9805353846542735,0.0047475588763591335
35,0.8698556423187256,0.11208001236854986,0.012572002410888673,0.0017506145935452415,True,,4,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.673781200845412,0.6786758482732964,0.5805807539345913,0.5921085306372637,0.5777017033969172,0.6205696074174961,0.04572659486779042,138,0.9856770833333334,0.9842802499176295,0.9785194255160903,0.9885487036625412,0.9799479166666667,0.9833946758192521,0.003693395259862171
36,0.029044055938720705,0.0017598510760343377,0.0020463943481445314,0.00030682084628757286,True,5,1,2,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.598056818096707,0.42302984335152183,0.4588548036464487,0.45997579455633486,0.458072122695268,0.47959787646925617,0.060845907777882555,344,0.672048599589417,0.6728624271423855,0.6425528188013527,0.6713901227058067,0.693959166528461,0.6705626269534847,0.01637149572645328
37,0.1432870388031006,0.010020541376693275,0.004029417037963867,0.0005867274314428117,True,5,1,2,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.571919358591425,0.471544798883942,0.41221583258802225,0.5111071275800989,0.5602287114655289,0.5054031658218034,0.05880994409512802,334,0.7361022662041138,0.7092076556306289,0.7376886506829606,0.7461302735673391,0.732740666111125,0.7323739024392335,0.01239511596282867
38,0.2896254062652588,0.016738770998844788,0.00635995864868164,0.0010746837730073165,True,5,1,2,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5880064914496507,0.5518400241743088,0.5284854702990809,0.517284576740244,0.47790075734072746,0.5327034640008024,0.036560916270723005,270,0.7278645833333334,0.7492049050827888,0.7576445765560819,0.766404043773385,0.7480601559655405,0.7498356529422259,0.012820054562101352
39,0.5752231121063233,0.031605274743195966,0.011042022705078125,0.0018132353294890832,True,5,1,2,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.5987642635515075,0.5464395176948256,0.5169190519489548,0.5227903496883294,0.5192847999769614,0.5408395965721157,0.03081948469930342,249,0.7522465727291072,0.7538659418050027,0.7693180363440322,0.7812694941193533,0.7455596056866416,0.7604519301368274,0.012995870647778527
40,0.03652620315551758,0.013214887639473033,0.0028913021087646484,0.0015490579581544043,True,5,1,5,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.43558889526053896,0.4886343565978945,0.4277075206223069,0.46004370622823615,0.39655764700343044,0.4417064251424813,0.0310170672223297,359,0.6311062583327032,0.7016177599128465,0.613772523109488,0.6716763274576505,0.6058787493278205,0.6448103236281018,0.03637493896398119
41,0.13834786415100098,0.002873211037018269,0.0035297393798828123,0.000127967351692957,True,5,1,5,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.5517319676924559,0.5458834888381263,0.45887597542973935,0.5344696471239018,0.4687627993895242,0.5119447756947495,0.03980755548632242,323,0.6979109022126411,0.7607769232820665,0.7334162588127352,0.7496148168375449,0.728195468504767,0.733982873929951,0.021434929333080572
42,0.2928174495697021,0.01670085290165867,0.006771898269653321,0.0010092069214944332,True,5,1,5,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6238376383801695,0.5111402064035755,0.4938480474601814,0.5231631226958185,0.5361878640532406,0.5376353757985971,0.045302749582322915,258,0.7533143350575641,0.760720848670699,0.7360850261236749,0.755047004654129,0.7361549875630639,0.7482644404138261,0.010214144125129172
43,0.6125257968902588,0.06650408353648626,0.0118194580078125,0.0017129151022506773,True,5,1,5,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.5467930402527963,0.5635535401295892,0.48796594531160714,0.5234535341589056,0.484375,0.5212282119705797,0.031351183465859786,298,0.7461843194743759,0.749902086963976,0.7477029943199333,0.7838847468936806,0.735304225054808,0.7525956745413548,0.01643349921103752
44,0.029522180557250977,0.00193434172654652,0.0020764827728271484,0.0002715181541391681,True,5,1,10,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",0.4531465254833867,0.47058367574440074,0.46486413833411594,0.443988534481028,0.41957682440204647,0.45043193968899553,0.01797390002119198,358,0.6239731641059532,0.6385568963479714,0.6195427866904518,0.6601421544842931,0.6151640840426085,0.6314758171342556,0.01635029195082495
45,0.15124897956848143,0.012837952634844343,0.004263925552368164,0.0006693823892226382,True,5,1,10,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.5528539294608128,0.53570447587617,0.45303562818517973,0.5175491695067657,0.5004675506229855,0.5119221507303827,0.03426807038855174,324,0.7044465799794981,0.7338287731757361,0.7375060007029881,0.7506141568748333,0.7204354397381554,0.7293661900942422,0.015737804974062894
46,0.2864792823791504,0.018360172812038188,0.007242536544799805,0.002534593283282382,True,5,1,10,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6058860553306609,0.5169618966072066,0.5054038054228992,0.5518400241743088,0.5057660942622223,0.5371715751594596,0.038316497004050085,260,0.7132415417122286,0.755047004654129,0.7424161311597075,0.7741649620262059,0.7333641991011061,0.7436467677306755,0.020459956198364954
47,0.5534955024719238,0.01378006433802707,0.009918022155761718,0.0007451934218467678,True,5,1,10,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5997240121125966,0.5518400241743088,0.5053247524772089,0.5694255012307455,0.541224343168822,0.5535077266327364,0.031191608906860225,237,0.733285496116149,0.7404005751568661,0.7504775604573511,0.7888934916555407,0.7425987332978846,0.7511311713367583,0.019661314098414723
48,0.030306625366210937,0.001419586156034089,0.002152252197265625,0.0003057958368538572,True,5,2,2,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.5284854702990809,0.5563447673050727,0.4298259384703491,0.5285233571967886,0.4755994002414289,0.503755786702544,0.04527470648821121,335,0.6858054437713883,0.7060469427850579,0.6300610281153333,0.7062719934062551,0.657822025323142,0.6772014866802353,0.02949226723407181
49,0.14823675155639648,0.010826989490694652,0.004403448104858399,0.0005264627231128593,True,5,2,2,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.5477236022060262,0.523812620491365,0.5226992479994413,0.49491131089468077,0.4984447862792268,0.517518313574148,0.019254588315733637,311,0.7146908257662349,0.728195468504767,0.7505024447976381,0.7596751582829295,0.7366075996459568,0.7379342993995052,0.015921603246598526
50,0.27266345024108884,0.0020057592692415914,0.005528831481933593,9.164018725816222e-05,True,5,2,2,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6120872719038307,0.5401635656611493,0.4762936074941706,0.5464395176948256,0.5408524452393346,0.5431672815986621,0.04300498031105477,246,0.7433809043407459,0.757804474428087,0.7590598654020856,0.7739841081820943,0.7324421066982606,0.7533342918102547,0.01424593249074934
51,0.6318109512329102,0.04560502704863603,0.013325309753417969,0.00011560421024590684,True,5,2,2,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.565685424949238,0.5170046059518743,0.48792288674141404,0.5694255012307455,0.48386916229351323,0.524781516233357,0.03676703619040781,288,0.7504588706868182,0.7506637135210339,0.7467526984809976,0.7972459260056504,0.7510897883434307,0.7592421994075862,0.019065518395351748
52,0.03549599647521973,0.009752934304742769,0.002295827865600586,0.00023157033856503368,True,5,2,5,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.42554042826111843,0.4937443935662728,0.40806723570273845,0.4656151791992785,0.4085236164793055,0.4402981706417427,0.03395201345027349,360,0.6371897603339107,0.6166627190659111,0.6547734286652226,0.66484375,0.6485031836000195,0.6443945683330128,0.01651505503553904
53,0.1518270492553711,0.007188965503388233,0.004506158828735352,0.0005559312589184624,True,5,2,5,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.5545502569884785,0.5518400241743088,0.487910524750126,0.5633585066523304,0.45545302715542074,0.5226224679441329,0.04300959644342589,293,0.7034777370026915,0.7420133696606426,0.7289646813326595,0.772783981434444,0.71536688127848,0.7325213301417834,0.023923357090200423
54,0.3105978488922119,0.02447165570278116,0.007276678085327148,0.0008167365842822349,True,5,2,5,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.5981491886837906,0.5169051113881449,0.487910524750126,0.5520524474738834,0.51875,0.534753454459189,0.037648926268715854,264,0.7510897883434307,0.7436539327498547,0.7693180363440322,0.7746019428936649,0.7467526984809976,0.7570832797623959,0.01248665717238055
55,0.5891257762908936,0.03696203483920362,0.011492919921875,0.0017037055644563456,True,5,2,5,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6160437747751744,0.5575252005292465,0.48792288674141404,0.5285199877915141,0.5192847999769614,0.5418593299628621,0.0432329474214813,247,0.7583827712556706,0.7606273790434203,0.7547595425876233,0.7768458981619273,0.7366075996459568,0.7574446381389196,0.012874864932628129
56,0.03213686943054199,0.006360918269250929,0.0030182838439941407,0.0018425185030223076,True,5,2,10,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",0.4705018309576201,0.4182090212143937,0.48233502060557243,0.4244971671327469,0.4687627993895242,0.4528611678599715,0.026222321330867722,355,0.6585766019975103,0.6181837302441923,0.7274682095709678,0.6759212631234751,0.6477506385863584,0.6655800887045007,0.036195116536943094
57,0.15763444900512696,0.026626237796951304,0.00399470329284668,0.000466965462862263,True,5,2,10,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.5712586007383165,0.540065829210017,0.5054038054228992,0.5068112346436368,0.4963904801382978,0.5239859900306335,0.027910725267438208,290,0.731806886897435,0.7290866275477883,0.7434718588525902,0.7532281760800504,0.6923724497065974,0.7299931998168923,0.020692851636817056
58,0.28653779029846194,0.016456848286216987,0.006452178955078125,0.0009947568818848443,True,5,2,10,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6246109900481169,0.5349465259268655,0.48219069011670074,0.541224343168822,0.5068112346436368,0.5379567567808283,0.0481842142078192,257,0.7389452031291043,0.7376886506829606,0.7446957494569573,0.7645368535598861,0.7398385344187288,0.7451409982495274,0.009984377134421102
59,0.6469361305236816,0.039546865971680105,0.013272428512573242,0.0020102372097371953,True,5,2,10,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.5867843687183848,0.5574756092574688,0.47048476410753376,0.5459974238265741,0.495340198468575,0.5312164728757073,0.04235860554397096,274,0.7492579317729213,0.7691945520186603,0.7491580148631904,0.770965268604708,0.7360798285045819,0.7549311191528124,0.013277231737486133
60,0.046701908111572266,0.022234827253021512,0.002201700210571289,0.00027460317093478786,True,5,4,2,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.5863134625331698,0.4680876491928688,0.4240846099662854,0.5227903496883294,0.4035890799912801,0.48097303027438665,0.06668717424455836,342,0.6292939302752057,0.6179573724363655,0.6297216605926914,0.6618138952944901,0.6581375307762016,0.6393848778749909,0.017372770615341395
61,0.1514033317565918,0.015353772282680126,0.004385042190551758,0.0005680993636930434,True,5,4,2,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.592251970515496,0.5053247524772089,0.4588548036464487,0.5013109978529917,0.5192847999769614,0.5154054648938213,0.04340204308199312,316,0.7180405101858117,0.7058769252271329,0.7375150697678601,0.7579749993819422,0.7480601559655405,0.7334935321056575,0.019126810490940914
62,0.28548245429992675,0.0155311231805829,0.006360101699829102,0.0010504977720559058,True,5,4,2,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6164790226981529,0.5464395176948256,0.4472754265967973,0.5288030592182655,0.51875,0.5315494052416083,0.05423693582390023,273,0.7365299664633472,0.7508492128951195,0.7403812169840891,0.7406053357374908,0.7238557516286185,0.7384442967417331,0.008703953162455626
63,0.5946220874786377,0.08873114862953319,0.009868955612182618,0.0004146805402008835,True,5,4,2,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6097534939316243,0.5344696471239018,0.4531465254833867,0.5403215416962872,0.5242399832017772,0.5323862382873955,0.049796175426778326,272,0.7290399889641268,0.7422576650360562,0.7534021257793888,0.7649943293640248,0.7324421066982606,0.7444272431683714,0.013331704391310378
64,0.039644622802734376,0.009811402065433178,0.00238494873046875,0.00018816367656562338,True,5,4,5,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",0.4762936074941706,0.4656151791992785,0.4771247678985865,0.4481736818721142,0.3903537181375287,0.4515121909203357,0.03231260256017505,357,0.6357889867255625,0.6732070719471162,0.6575545965907,0.6808242024813641,0.6234601308464287,0.6541669977182343,0.021749803583825993
65,0.1468348503112793,0.011595725592583329,0.004107904434204101,0.0005741428370097745,True,5,4,5,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.5692289455418137,0.5297533069937602,0.5060480768510598,0.5343379276934932,0.5247353077336568,0.5328207129627568,0.020588434333560182,269,0.7217456617214094,0.7082649214606445,0.7276286810135751,0.7391992208466411,0.717435747846162,0.7228548465776864,0.010328512985839164
66,0.3016666412353516,0.02660893095062066,0.006821346282958984,0.001038448026036298,True,5,4,5,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.5931355829402194,0.5170046059518743,0.4414428557263045,0.5517010398791544,0.4834260273085173,0.517342022361214,0.052604748789749196,313,0.7361255904207884,0.7289360324909187,0.734885759191556,0.7504775604573511,0.73359375,0.7368037385121229,0.0072569519825028865
67,0.5976792812347412,0.037675651907088076,0.01058211326599121,0.0014089938907827899,True,5,4,5,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.5814638630612526,0.5288030592182655,0.4940215519418308,0.5227903496883294,0.5182822708186985,0.5290722189456754,0.028738096455596364,278,0.7274682095709678,0.7467526984809976,0.7590628315443023,0.7851035094339164,0.7319081720394507,0.750059084213927,0.0207841989092822
68,0.029500436782836915,0.0017167278715465232,0.0020674705505371095,0.0002703862040221918,True,5,4,10,10,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",0.5134645500874185,0.4541055904999705,0.4302807932367006,0.4355948827242785,0.49583333333333335,0.4658558299763403,0.033119834641810446,351,0.5911099137251163,0.6413486766182651,0.6382464092184288,0.678726014188103,0.6616702230069702,0.6422202473513767,0.02946112623026462
69,0.14895982742309571,0.007553295668818465,0.004531097412109375,0.00048987130182186,True,5,4,10,50,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.49660669025300647,0.48216403465533675,0.493744685029704,0.5170886172251391,0.4687627993895242,0.4916733653105421,0.01606165925787676,339,0.6930029078514315,0.7025426194877711,0.7347858522174194,0.7433809043407459,0.7383568887499481,0.7224138345294632,0.02052673189435354
70,0.29883670806884766,0.015512033122370022,0.006355762481689453,0.0010590879936797062,True,5,4,10,100,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.5697921431822859,0.5229418704212293,0.5111443592620367,0.5352905862790245,0.4669175198298135,0.5212172957948781,0.033497693000127136,299,0.7131316990317869,0.7463383819676894,0.7505024447976381,0.7567283944663264,0.7167483085854353,0.7366898457697753,0.0181001478421257
71,0.5898492813110352,0.04089932629069869,0.010728931427001953,0.0019488403701939925,True,5,4,10,200,"{'bootstrap': True, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6120872719038307,0.5461823000944346,0.493744685029704,0.5285199877915141,0.5138562193361715,0.538878092831131,0.04045576432901328,253,0.7346446331354661,0.7579119639680978,0.7547499420843449,0.7609824036909436,0.7233519454576735,0.7463281776673052,0.014725956815696647
72,0.044112777709960936,0.0033515266255142555,0.0021734714508056642,0.00031936637761770763,True,10,1,2,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.5575252005292465,0.5579325094627856,0.4604554601361903,0.3335316870154712,0.492349628475186,0.4803588971237759,0.08254751090497743,343,0.9389094669992755,0.9545115879663345,0.9585151138145503,0.9443373945230932,0.9516522122943221,0.9495851551195151,0.007068181327203794
73,0.2019517421722412,0.001991485647269084,0.004078388214111328,0.00018384060708859476,True,10,1,2,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.6880220170568243,0.6288281455225324,0.5517010398791544,0.5924114847666656,0.5985625323993805,0.6119050439249114,0.04530502959287022,176,0.9871706404309772,0.9900327587875246,0.9914269777566959,0.9829840633050245,0.9885870600335538,0.9880403000627552,0.0029003538426744984
74,0.4522669792175293,0.05392717330318987,0.010712385177612305,0.005913268778642512,True,10,1,2,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6793793254186263,0.6557052811009695,0.5760416666666667,0.5982788631701521,0.5563447673050727,0.6131499807322973,0.04695165400686468,171,0.9872062961643026,0.9928686286186559,0.9900058357183138,0.9942901168365917,0.9886183566695658,0.990597846801486,0.0026290980241473246
75,0.95039963722229,0.06472850348566517,0.015188837051391601,0.0019074178599669221,True,10,1,2,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6555383078412006,0.6388849099457046,0.5692014774930506,0.6152398322902826,0.59336610396393,0.6144461263068336,0.03091244761078926,164,0.9928686286186559,0.9957139876774905,0.9942901168365917,0.9914495126948776,0.9942901168365917,0.9937224725328415,0.0014495494843098974
76,0.0452268123626709,0.0033870946931781657,0.0023406505584716796,0.0002485083227137486,True,10,1,5,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.5288030592182655,0.5581204233033191,0.47349616029963415,0.4669175198298135,0.5144957554275266,0.5083665836157117,0.0342480135388392,330,0.9112247729309704,0.9383954306793469,0.9362444459615934,0.9329572427277205,0.9387473476901,0.9315138479979463,0.010351697546879235
77,0.2421797275543213,0.04575851499139913,0.005163669586181641,0.0004776225298040633,True,10,1,5,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.6731064446466838,0.6100505602191924,0.5536262797349568,0.5978685348973589,0.560904640035022,0.5991112919066428,0.04272032126451699,203,0.9885638386767999,0.9914495126948776,0.9815283191765778,0.9857565666897329,0.9799997020495823,0.9854595878575141,0.004263073905304761
78,0.4192347049713135,0.022309113779915443,0.00776829719543457,0.0010716830275542292,True,10,1,5,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6615374276293189,0.6325600960638247,0.5807110661923586,0.6223092392509477,0.5624725290865096,0.6119180716445918,0.0358186791851556,175,0.9872062961643026,0.9872062961643026,0.9759929052981318,0.9829840633050245,0.9871430428179717,0.9841065207499466,0.004371003269824544
79,0.8918509960174561,0.05107507849146245,0.013206052780151366,0.002315741665787037,True,10,1,5,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6439878839984818,0.6333333333333333,0.5575252005292465,0.6037302435909746,0.5967190114847657,0.6070591345873604,0.030416036352978328,187,0.9914495126948776,0.9900327587875246,0.9914495126948776,0.9857565666897329,0.9857965671450027,0.988896983602403,0.002599830586853654
80,0.04755449295043945,0.008249324948693982,0.0024604320526123045,0.0005139396681079895,True,10,1,10,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",0.5286345664129594,0.5290502621624715,0.48557397775629435,0.5582465178543432,0.48702209326032786,0.5177054834892794,0.027805137729191853,310,0.8897288123971476,0.9197916666666667,0.9042237379359989,0.9275697097639808,0.9041692080911032,0.9090966269709794,0.013257265236094015
81,0.23574309349060057,0.03708481463281133,0.006040430068969727,0.002372228994050426,True,10,1,10,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.6672170820032036,0.6566507190089432,0.5809184929987056,0.621249430342479,0.6044914319225264,0.6261054312551716,0.03211164129158833,122,0.9756918712166032,0.9674951413336016,0.9573012141052998,0.9687409896133479,0.9643632770288156,0.9667184986595336,0.00599078251741166
82,0.4211599349975586,0.0240071995769993,0.0075604915618896484,0.0010666982051353731,True,10,1,10,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6556589908188962,0.6271143125802996,0.5579325094627856,0.5805807539345913,0.599599902472863,0.6041772938538872,0.03433016528317417,192,0.9799997020495823,0.9787210316686566,0.9771372493882585,0.9717426385046664,0.964636573900169,0.9744474391022665,0.005655003429190394
