,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
119,5.6113691329956055,0.27967953530628,0.003560638427734375,0.00035687496404642887,0.5,5,200,1.0,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.891792642741046,0.8630115664619364,0.8243107771308452,0.8107783283579056,0.8646178939647864,0.8509022417313039,0.029406850121536893,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
120,0.2546419143676758,0.030083818789173506,0.0017933368682861329,0.000222003490336052,0.5,10,10,0.5,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.5}",0.6444636687443775,0.5967190114847657,0.6163557582903271,0.6093884109691801,0.47838201250420626,0.5890617723985714,0.05750851516227562,128,0.9871263236360363,0.9742160336041298,0.9885519365146832,0.9942708333333333,0.9928686286186559,0.9874067511413678,0.007103982660271148
121,0.37182369232177737,0.029350590095954934,0.0018732547760009766,0.00012548873764796513,0.5,10,10,0.75,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.75}",0.6793793254186263,0.6812078745816099,0.6329926325693158,0.6324633594051904,0.6909921987669386,0.6634070781483362,0.02535930655833906,93,1.0,1.0,1.0,1.0,1.0,1.0,0.0
122,0.4894874095916748,0.06833380575161549,0.002020120620727539,0.00039492259703761127,0.5,10,10,1.0,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 10, 'subsample': 1.0}",0.6494251159196948,0.6500702441556184,0.5487954724560283,0.621249430342479,0.7337049410777902,0.6406490407903223,0.0593946159969213,107,1.0,1.0,1.0,1.0,1.0,1.0,0.0
123,1.3079488277435303,0.10328894922703893,0.0024227142333984376,0.000281001096180397,0.5,10,50,0.5,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.5}",0.7361357438226549,0.6845041415185965,0.6577071551263463,0.6618138952944901,0.7451204352105423,0.697056274194526,0.03683830342803265,77,0.9957047054745953,0.9971387638065798,1.0,0.9885427399806611,1.0,0.9962772418523673,0.0042097599370135175
124,2.080059862136841,0.21488389995447896,0.0028584957122802734,0.00037856388787681043,0.5,10,50,0.75,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.75}",0.7995966594036675,0.8297028838272963,0.7418203777501456,0.7418453079826707,0.7907824117415504,0.780749528141066,0.03429670899490202,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
125,2.8359238624572756,0.2338820615297975,0.002954244613647461,0.00039226260430533927,0.5,10,50,1.0,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",0.8177180585852046,0.8398052777182522,0.7383213396761047,0.8003656318376974,0.8110492157232513,0.801451904708102,0.03410080817792746,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
126,2.8063279151916505,0.3546138575544082,0.003484153747558594,0.0005180926153181122,0.5,10,100,0.5,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.5}",0.7423338778057487,0.7426990700526852,0.6626040723019054,0.6571365180770408,0.6794773981310126,0.6968501872736785,0.03800703058860461,78,1.0,1.0,0.9942734225312736,1.0,0.9957047054745953,0.9979956256011737,0.0024962235842146217
127,4.020322704315186,0.3338623645838494,0.003811168670654297,0.0005021319968475278,0.5,10,100,0.75,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.75}",0.8337812854103812,0.8425485312802142,0.7533719362445529,0.7763278678198717,0.7660270136365395,0.794411326878312,0.036562539287535785,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
128,2.832718086242676,0.7012254315731625,0.00283198356628418,0.00047744246210750364,0.5,10,100,1.0,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",0.8231932086840424,0.7824505242392571,0.5879677594929523,0.7878836627799027,0.8110492157232513,0.7585088741838812,0.08656200463397552,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
129,5.022434282302856,0.3184365379032605,0.004780244827270508,0.0004912095671911565,0.5,10,200,0.5,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.5}",0.7825694781215932,0.7600740422694886,0.7198147849810338,0.7073862976639875,0.7618601850782152,0.7463409576228637,0.02815334118638495,47,0.9985685463414732,0.9971354166666667,0.9985689188010128,0.9928386277135356,1.0,0.9974223019045377,0.002464366300565113
130,4.056329727172852,0.41528524179723925,0.0038973331451416016,0.0005141169390355581,0.5,10,200,0.75,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.75}",0.7822916666666667,0.8337812854103812,0.8058240530216876,0.7362319581448715,0.7846952314974532,0.788564838948212,0.032048290021696416,22,1.0,1.0,1.0,0.9985689188010128,1.0,0.9997137837602026,0.0005724324795948644
131,3.1437680244445803,0.3727629287807867,0.0038812637329101564,0.0014886644341736582,0.5,10,200,1.0,"{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.8122730157544208,0.7878836627799027,0.7268986466572057,0.7996085112853667,0.8337812854103812,0.7920890243774554,0.03597124194346445,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
132,0.446302604675293,0.025236893037964274,0.002360820770263672,3.290660103886222e-05,0.5,15,10,0.5,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 10, 'subsample': 0.5}",0.5526953793438837,0.6256856703965138,0.5749405781881233,0.4937443935662728,0.513282751414073,0.5520697545817733,0.046581215940201384,147,0.9770933065171233,0.9942708333333333,0.9799467161547423,0.9756695492327411,0.9957035870275044,0.9845367984530888,0.008655069480456527
133,0.6571271896362305,0.10004328774924928,0.0021555423736572266,0.0002897072020461692,0.5,15,10,0.75,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 10, 'subsample': 0.75}",0.6555063664765035,0.6736185398882459,0.6215215963942541,0.6845041415185965,0.621875,0.6514051288555199,0.025964800948939517,103,1.0,0.9985685463414732,1.0,1.0,1.0,0.9997137092682946,0.0005725814634107262
134,0.44414429664611815,0.05001841115856867,0.0018804073333740234,0.000271470015193966,0.5,15,10,1.0,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 10, 'subsample': 1.0}",0.5467205049355897,0.5631942613444365,0.4687627993895242,0.5747759883151647,0.6126717164682163,0.5532250540905863,0.047484555712271566,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
